country_source,year_source,event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,actor1_left,actor1_right,actor1_centre,actor1_unknown,actor2_left,actor2_right,actor2_centre,actor2_unknown,assoc_actor1_left,assoc_actor1_right,assoc_actor1_centre,assoc_actor1_unknown,assoc_actor2_left,assoc_actor2_right,assoc_actor2_centre,assoc_actor2_unknown,event_left,event_right,event_centre,event_partisan_type,predicted_partisan_type,confidence,event_partisan_type_final,classification_source
Germany,2020,DEU4328,2020-11-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,Protesters (Germany),Students (Germany),Protesters,Protesters-Protesters,NA,276,Europe,Germany,Bayern,Bamberg,NA,Bamberg,49.8914,10.8868,1,Nordbayern,Subnational,"On 21 November 2020, ten people gathered for a 'Stay Awake' march in Bamberg to protest against the coronavirus protection measures. Around 110 people gathered for a counter-protest, organized by a student organization.",0,crowd size=around 120,1618494723,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,unknown,unknown,0.1805277168750763,unknown,unknown
Germany,2020,DEU3690,2020-10-11,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Nurnberg,NA,Nurnberg,49.4552,11.0783,1,Nordbayern,Subnational,"On 11 October 2020, around 2,800 people protested in Nurnberg against the coronavirus protection measures.",0,"crowd size=around 2,800",1618496992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.6050901412963867,right,text_classification
Germany,2020,DEU2694,2020-07-24,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Bamberg,NA,Bamberg,49.8914,10.8868,1,Nordbayern,Subnational,"On 24 July 2020, around 50 people from Stay Awake protested in Bamberg against the coronavirus protection measures.",0,crowd size=around 50,1618499800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.7029762268066406,right,text_classification
Germany,2020,DEU3139,2020-09-09,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Bielefeld,NA,Bielefeld,52.0179,8.5309,1,Owl24,Subnational,"On 9 September 2020, people protested in Bielefeld to demand quick help for the refugees in the Greek refugee camp Moria in which a fire had broken out the previous night.",0,crowd size=no report,1610632312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.41697752475738525,unknown,unknown
Germany,2020,DEU3915,2020-10-27,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Labor Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Brandenburg,Potsdam,NA,Potsdam,52.4001,13.0641,1,Potsdamer Neueste Nachrichten,Subnational,"On 27 October 2020, around 250 people, including (piano) artists, protested in Potsdam against the election of a new Alternative for Germany chairman in the state parliament.",0,crowd size=around 250,1610632326,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,left,0.9075723886489868,left,text_classification
Germany,2020,DEU4392,2020-11-25,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Women (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Brandenburg,Oder-Spree,NA,Eisenhuttenstadt,52.1444,14.631,1,Rbb24,National,"On 25 November 2020, around 50 people protested in Eisenhuttenstadt outside a refugee reception center against sexual violence against refugee women on the occasion of the International Day for the Elimination of Violence against Women, demanding that women and children are no longer being sent to the reception center which has seen several incidents of sexual violence this year. The protest was organized by the initiative 'Women in Exil and Friends'.",0,crowd size=around 50,1610632730,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.01023905910551548,unknown,unknown
Germany,2020,DEU3150,2020-09-09,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Region Hannover,NA,Hannover,52.3705,9.7332,1,Redaktionsnetzwerk Deutschland,National,"On 9 September 2020, several hundred people protested in Hannover in solidarity with the refugees of the Greek refugee camp Moria in which a fire had broken out the previous night.",0,crowd size=several hundred,1610632731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.641401469707489,left,text_classification
Germany,2020,DEU1157,2020-04-18,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Baden-Wurttemberg,Heidelberg,NA,Heidelberg,49.4038,8.6943,1,Redaktionsnetzwerk Deutschland,National,"On 18 April 2020, around 50 people protested in Heidelberg against the measures introduced to fight the coronavirus.",0,crowd size=around 50,1610632731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.45049741864204407,right,text_classification
Germany,2020,DEU3330,2020-09-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Braunschweig,NA,Braunschweig,52.264,10.5242,1,Redaktionsnetzwerk Deutschland,National,"On 20 September 2020, around 150 people protested in Braunschweig for the reception of refugees from the Greek refugee camp Moria.",0,crowd size=around 150,1610632731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.4658215343952179,left,text_classification
Germany,2020,DEU3292,2020-09-19,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Oldenburg (Oldenburg),NA,Oldenburg,53.1361,8.2219,1,Redaktionsnetzwerk Deutschland,National,"On 19 September 2020, around 450 people protested in Oldenburg for the reception of refugees from the Greek refugee camp Moria.",0,crowd size=around 450,1618498097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.39662638306617737,unknown,unknown
Germany,2020,DEU3328,2020-09-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Region Hannover,NA,Hannover,52.3705,9.7332,1,Redaktionsnetzwerk Deutschland,National,"On 20 September 2020, people protested in Hannover for the reception of refugees from the Greek refugee camp Moria.",0,crowd size=no report,1610632731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.2661718726158142,unknown,unknown
Germany,2020,DEU3491,2020-09-25,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Thailand),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Starnberg,NA,Tutzing,47.9082,11.2797,1,Reuters,International,"On 25 September 2020, Thai activists protested in front of the Thai King's villa in Tutzing, demanding the King's resignation. The protesters planted a symbolic plaque outside the villa.",0,crowd size=no report,1618497858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.09942500293254852,unknown,unknown
Germany,2020,DEU3069,2020-09-03,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Sea-Eye; Seebruecke,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Saarland,Saarlouis,NA,Saarlouis,49.3157,6.7484,1,Saarbruecker Zeitung,Subnational,"Around 3 September 2020 (as reported), around 20 people held a vigil in Saarlouis to commemorate the death of the refugee child Alan Kurdi who died five years ago at sea and to draw attention to the situation of refugees. The protest was organised by Sea-Eye and supported by Seebruecke.",0,crowd size=around 20,1764722056,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2020,DEU3555,2020-10-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),IGM: Industrial Union of Metalworkers; Labor Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Saarland,Saarlouis,NA,Saarlouis,49.3157,6.7484,1,Saarbruecker Zeitung,Subnational,"On 1 October 2020, more than 100 young members of the IGM protested in Saarlouis with the slogan 'ORGANiCE' for the preservation of traineeships.",0,crowd size=more than 100,1764722056,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2020,DEU2918,2020-08-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),"IG-BAU: Industrial Union Construction, Agriculture, Environment; Labor Group (Germany)",Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Rheinland-Pfalz,Koblenz,NA,Koblenz,50.3536,7.5944,1,Saarbruecker Zeitung,National,"On 21 August 2020, around 100 construction workers protested in Koblenz for higher salaries and better working conditions. The protest was organised by IG-BAU.",0,crowd size=around 100,1764722056,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.4364004135131836,unknown,unknown
Germany,2020,DEU4441,2020-11-28,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Saarland,Merzig-Wadern,NA,Merzig,49.4427,6.6374,1,Saarbruecker Zeitung,Subnational,"On 28 November 2020, twelve people protested in Merzig against the coronavirus protection measures.",0,crowd size=twelve,1764722056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.6907141208648682,right,text_classification
Germany,2020,DEU3043,2020-09-01,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Farmers (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Rheinland-Pfalz,Koblenz,NA,Koblenz,50.3536,7.5944,1,Saarbruecker Zeitung,National,"On 1 September 2020, farmers protested in Koblenz with their tractors against the European Union's agricultural policy on the occasion of the meeting of the EU Ministers for Agriculture in Koblenz.",0,crowd size=no report,1764722056,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.0172803346067667,unknown,unknown
Germany,2020,DEU1424,2020-05-02,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Saarland,Saarlouis,NA,Niedaltdorf,49.3412,6.5908,1,Saarbruecker Zeitung,Subnational,"On 2 May 2020, around 100 people protested in Niedaltdorf on the German-French border against the border closure in connection with the coronavirus.",0,crowd size=around 100,1764722056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.3670688271522522,unknown,unknown
Germany,2020,DEU373,2020-01-30,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Farmers (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Saarland,Merzig-Wadern,NA,Nunkirchen,49.4923,6.8348,1,Saarbruecker Zeitung,Subnational,"On 30 January 2020, about 15 farmers blocked the traffic in Nunkirchen in protest against the agrarian policy.",0,crowd size=about 15,1764722056,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.04438617452979088,unknown,unknown
Germany,2020,DEU318,2020-01-25,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Stop 5G International,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Munchen,NA,Munchen,48.1374,11.5755,1,Stop 5G International,Other,"On 25 January 2020, demonstrators gathered in Munchen to oppose the introduction of 5G network technology and its perceived radiation effects on environment and human health. The protest was a part of the worldwide demonstration campaign against the use of 5G networks held on 25 January 2020 and was supported by Stop 5G International movement.",0,crowd size=no report,1618528144,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.10804463922977448,unknown,unknown
Germany,2020,DEU4240,2020-11-16,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte,NA,Neubrandenburg,53.5574,13.2603,1,Suddeutsche Zeitung,National,"On 16 November 2020, around 240 people protested in Neubrandenburg against the coronavirus protection measures.",0,crowd size=around 240,1610632778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.5792115926742554,right,text_classification
Germany,2020,DEU4587,2020-12-08,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),DGB: German Trade Union Confederation; Labor Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Region Hannover,NA,Hannover,52.3705,9.7332,1,Suddeutsche Zeitung,National,"On 8 December 2020, DGB representatives protested in Hannover outside the state parliament ahead of a budget debate against austerity measures.",0,crowd size=no report,1610632778,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2020,DEU1780,2020-05-23,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Seebruecke,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Schleswig-Holstein,Pinneberg,NA,Elmshorn,53.7532,9.6524,1,Suddeutsche Zeitung,National,"On 23 May 2020, people protested in Elmshorn for the evacuation of refugees. The protest was organised by Seebruecke.",0,crowd size=no report,1610632778,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2020,DEU3310,2020-09-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Critical Mass,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Bad Tolz-Wolfratshausen,NA,Wolfratshausen,47.9103,11.4271,1,Suddeutsche Zeitung,National,"On 20 September 2020, people participated in a 'Kidical Mass' in Wolfratshausen to protest for more traffic safety.",0,crowd size=no report,1618498070,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2020,DEU4326,2020-11-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Munchen,NA,Munchen,48.1374,11.5755,1,Suddeutsche Zeitung,National,"On 21 November 2020, around 50 to 60 people protested in Munchen against the coronavirus protection measures.",0,crowd size=around 50 to 60,1618494755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.513037919998169,right,text_classification
Germany,2020,DEU1572,2020-05-11,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Health Workers (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Baden-Wurttemberg,Stuttgart,NA,Stuttgart,48.7823,9.177,1,Suddeutsche Zeitung,National,"On 11 May 2020, around 20 health workers held a vigil in Stuttgart to protest for better working conditions and against deficits in the health sector, also in the wake of the coronavirus pandemic.",0,crowd size=around 20,1610632778,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.07403524965047836,unknown,unknown
Germany,2020,DEU4362,2020-11-23,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Mecklenburg-Vorpommern,Vorpommern-Rugen,NA,Stralsund,54.3091,13.0818,1,Suddeutsche Zeitung,National,"On 23 November 2020, around 190 people protested in Stralsund against the coronavirus protection measures.",0,crowd size=around 190,1610632778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.4618310332298279,right,text_classification
Germany,2020,DEU4237,2020-11-16,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Mecklenburg-Vorpommern,Rostock,NA,Rostock,54.0926,12.1282,1,Suddeutsche Zeitung,National,"On 16 November 2020, around 290 people protested in Rostock against the coronavirus protection measures.",0,crowd size=around 290,1610632778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.5573828220367432,right,text_classification
Germany,2020,DEU1630,2020-05-15,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Labor Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Mecklenburg-Vorpommern,Schwerin,NA,Schwerin,53.6296,11.4141,1,Suddeutsche Zeitung,National,"On 15 May 2020, around 50 employees of gyms protested in Schwerin for the immediate re-opening of gyms.",0,crowd size=around 50,1610632778,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.4155469238758087,unknown,unknown
Germany,2020,DEU1978,2020-06-02,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),BLM: Black Lives Matter,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bremen,Bremen,NA,Bremen,53.0751,8.8083,1,Suddeutsche Zeitung,National,"On 2 June 2020, around 2,500 people protested in Bremen under the motto 'Black Lives Matter' against racism. The protest was sparked by the killing of an unarmed black man by a police officer in the United States.",0,"crowd size=around 2,500",1610632778,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2020,DEU4238,2020-11-16,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Mecklenburg-Vorpommern,Schwerin,NA,Schwerin,53.6296,11.4141,1,Suddeutsche Zeitung,National,"On 16 November 2020, around 250 people protested in Schwerin against the coronavirus protection measures.",0,crowd size=around 250,1610632778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.5351127982139587,right,text_classification
Germany,2020,DEU1680,2020-05-16,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Braunschweig,NA,Braunschweig,52.264,10.5242,1,Suddeutsche Zeitung,National,"On 16 May 2020, around 300 people protested in Braunschweig against the coronavirus lockdown measures.",0,crowd size=around 300,1610632778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.4224352538585663,unknown,unknown
Germany,2020,DEU24,2020-01-04,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Farmers (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Erding,NA,Erding,48.3059,11.9085,1,Suddeutsche Zeitung,National,"On 4 January 2020, farmers gathered in Erding and lit a bonfire in protest for a more sustainable agrarian policy.",0,crowd size=no report,1762291691,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.01609361171722412,unknown,unknown
Germany,2020,DEU975,2020-03-07,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen-Anhalt,Dessau-Rosslau,NA,Dessau-Rosslau,51.8307,12.2429,1,Suddeutsche Zeitung,National,"On 7 March 2020, around 300 people held a vigil in Dessau-Rosslau to commemorate the victims of bombardment of the city 75 years ago and to protest against racism.",0,crowd size=around 300,1610632778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.5742278695106506,left,text_classification
